Stress_Data,AE_Reduced_Data,,,,,,,,AE_Reduced_Data,Stress_Data,,,
75.78219445,12896172.96,4.327863363,16.37244116,0.264338306,,,,,,,,12896172.96,75.78219445
75.83791431,12898108.68,4.328598356,16.37259124,0.264380775,,,,,,,,12898108.68,75.83791431
75.89282832,12898353.82,4.329322191,16.37261025,0.264424678,,,,,,,,12898353.82,75.89282832
75.94836667,12899931.21,4.330053723,16.37273254,0.264467383,,,,,,,,12899931.21,75.94836667
76.01681794,12899965.51,4.330954604,16.3727352,0.264522363,,,,,,,,12899965.51,76.01681794
76.08110203,12900204.82,4.331799903,16.37275375,0.264573692,,,,,,,,12900204.82,76.08110203
76.14515198,12900324.73,4.332641413,16.37276304,0.264624939,,,,,,,,12900324.73,76.14515198
76.2138831,12900423.54,4.333543639,16.3727707,0.26467992,,,,,,,,12900423.54,76.2138831
76.27887601,12902216.54,4.334396046,16.37290968,0.264729735,,,,,,,,12902216.54,76.27887601
76.36797988,12902898.92,4.335563497,16.37296257,0.264800184,,,,,,,,12902898.92,76.36797988
76.42380273,12903001.94,4.336294202,16.37297055,0.264844683,,,,,,,,12903001.94,76.42380273
76.48477125,12903119.9,4.337091652,16.37297969,0.264893241,,,,,,,,12903119.9,76.48477125
76.5485695,12903287.94,4.337925435,16.37299272,0.264943954,,,,,,,,12903287.94,76.5485695
76.61349943,12908384.47,4.338773294,16.37338762,0.264989347,,,,,,,,12908384.47,76.61349943
76.67648747,12908517.84,4.339595109,16.37339795,0.265039372,,,,,,,,12908517.84,76.67648747
76.74379229,12908650.23,4.340472501,16.37340821,0.265092792,,,,,,,,12908650.23,76.74379229
76.8057274,12909872.73,4.341279213,16.3735029,0.265140528,,,,,,,,12909872.73,76.8057274
76.86743496,12910134.16,4.342082314,16.37352315,0.265189249,,,,,,,,12910134.16,76.86743496
76.94427185,13491658.68,4.343081418,16.41758218,0.26453843,,,,,,,,13491658.68,76.94427185
77.0394549,13492138.76,4.344317692,16.41761776,0.264613159,,,,,,,,13492138.76,77.0394549
77.09516179,13492192.57,4.345040526,16.41762175,0.264657122,,,,,,,,13492192.57,77.09516179
77.16599504,13492361.24,4.345958881,16.41763425,0.264712858,,,,,,,,13492361.24,77.16599504
77.22894452,13492396.32,4.346774316,16.41763685,0.264762484,,,,,,,,13492396.32,77.22894452
77.28808955,13496734.89,4.347539863,16.41795835,0.264803928,,,,,,,,13496734.89,77.28808955
77.35304949,13496853.45,4.348380001,16.41796714,0.264854958,,,,,,,,13496853.45,77.35304949
77.41559603,13496928.59,4.349188259,16.41797271,0.264904099,,,,,,,,13496928.59,77.41559603
77.48127791,13497118.6,4.350036332,16.41798678,0.264955526,,,,,,,,13497118.6,77.48127791
77.54162499,13499994.54,4.350814889,16.41819984,0.264999509,,,,,,,,13499994.54,77.54162499
77.60220529,13500512.64,4.351595845,16.41823822,0.265046456,,,,,,,,13500512.64,77.60220529
77.69014578,13500577.17,4.352728425,16.418243,0.265115361,,,,,,,,13500577.17,77.69014578
77.74372891,13502596.11,4.353417891,16.41839253,0.26515494,,,,,,,,13502596.11,77.74372891
77.81038386,13502643.33,4.354274891,16.41839603,0.265207081,,,,,,,,13502643.33,77.81038386
77.8799166,13503178.69,4.35516811,16.41843567,0.265260844,,,,,,,,13503178.69,77.8799166
77.93872755,13503951.19,4.355922974,16.41849288,0.265305897,,,,,,,,13503951.19,77.93872755
78.00102807,13568369.53,4.356722007,16.42325187,0.265277671,,,,,,,,13568369.53,78.00102807
78.06758431,13568664.7,4.357574917,16.42327363,0.265329253,,,,,,,,13568664.7,78.06758431
78.13171116,13568990.24,4.358396007,16.42329762,0.26537886,,,,,,,,13568990.24,78.13171116
78.20075868,13570819.01,4.359279349,16.42343238,0.265430468,,,,,,,,13570819.01,78.20075868
78.27184766,13570856.98,4.360187994,16.42343518,0.265485749,,,,,,,,13570856.98,78.27184766
78.3551454,13571049.62,4.361251639,16.42344938,0.265550284,,,,,,,,13571049.62,78.3551454
78.41302714,13571104.59,4.361990076,16.42345343,0.26559518,,,,,,,,13571104.59,78.41302714
78.48633121,13571210.97,4.362924485,16.42346127,0.265651948,,,,,,,,13571210.97,78.48633121
78.55104829,13571690.22,4.36374871,16.42349658,0.265701563,,,,,,,,13571690.22,78.55104829
78.61311754,13571815.91,4.364538575,16.42350584,0.265749507,,,,,,,,13571815.91,78.61311754
78.67172966,13572137.52,4.365283874,16.42352954,0.265794503,,,,,,,,13572137.52,78.67172966
78.73275556,13572201.64,4.366059277,16.42353426,0.26584164,,,,,,,,13572201.64,78.73275556
78.80056236,13572238.24,4.366920133,16.42353696,0.265894012,,,,,,,,13572238.24,78.80056236
78.86647242,13572278.63,4.3677562,16.42353993,0.26594487,,,,,,,,13572278.63,78.86647242
78.94118905,13572399.91,4.368703133,16.42354887,0.266002383,,,,,,,,13572399.91,78.94118905
79.03792407,13572715.14,4.369927789,16.4235721,0.266076574,,,,,,,,13572715.14,79.03792407
79.08993831,13572752.35,4.370585665,16.42357484,0.266116586,,,,,,,,13572752.35,79.08993831
79.15763303,13572808.58,4.371441219,16.42357898,0.266168612,,,,,,,,13572808.58,79.15763303
79.22281724,13573123.08,4.372264354,16.42360215,0.266218355,,,,,,,,13573123.08,79.22281724
79.27992061,13573207.62,4.372984889,16.42360838,0.266262126,,,,,,,,13573207.62,79.27992061
79.34030204,13573606.89,4.373746222,16.4236378,0.266308005,,,,,,,,13573606.89,79.34030204
79.39866852,13573951.43,4.374481599,16.42366318,0.266352369,,,,,,,,13573951.43,79.39866852
79.45883089,13574049.53,4.375239037,16.42367041,0.266398371,,,,,,,,13574049.53,79.45883089
79.52910424,13574209.37,4.376123046,16.42368218,0.266452005,,,,,,,,13574209.37,79.52910424
79.6020899,13576006.75,4.377040348,16.42381458,0.266505709,,,,,,,,13576006.75,79.6020899
79.69554374,13576220.93,4.378213671,16.42383036,0.266576893,,,,,,,,13576220.93,79.69554374
79.7502276,15281473.71,4.378899596,16.54215178,0.264711608,,,,,,,,15281473.71,79.7502276
79.80523999,15281548.47,4.379589166,16.54215668,0.264753215,,,,,,,,15281548.47,79.80523999
79.86115118,15296864.03,4.380289517,16.5431584,0.264779519,,,,,,,,15296864.03,79.86115118
79.92240419,15297005.36,4.381056216,16.54316764,0.264825716,,,,,,,,15297005.36,79.92240419
79.99162725,15297119.32,4.38192197,16.54317509,0.26487793,,,,,,,,15297119.32,79.99162725
80.06889709,15297382.19,4.382887478,16.54319227,0.264936018,,,,,,,,15297382.19,80.06889709
80.14121662,15297509.42,4.383790286,16.54320059,0.264990457,,,,,,,,15297509.42,80.14121662
80.20754161,15297561.08,4.384617545,16.54320397,0.265040409,,,,,,,,15297561.08,80.20754161
80.2814344,15297593.72,4.385538391,16.5432061,0.265096038,,,,,,,,15297593.72,80.2814344
80.36156558,15297665.71,4.386536022,16.54321081,0.265156267,,,,,,,,15297665.71,80.36156558
80.41324252,15297714.13,4.387178871,16.54321397,0.265195075,,,,,,,,15297714.13,80.41324252
80.48369991,15298168.34,4.388054678,16.54324366,0.26524754,,,,,,,,15298168.34,80.48369991
80.54841534,15303472.19,4.388858436,16.5435903,0.265290566,,,,,,,,15303472.19,80.54841534
80.61660408,15303492.86,4.389704634,16.54359165,0.265341694,,,,,,,,15303492.86,80.61660408
80.69050104,15303605.84,4.390620861,16.54359903,0.265396958,,,,,,,,15303605.84,80.69050104
80.75646742,15303751.26,4.391438051,16.54360854,0.265446202,,,,,,,,15303751.26,80.75646742
80.82107846,15303844,4.392237804,16.5436146,0.265494447,,,,,,,,15303844,80.82107846
80.88158471,15305319.33,4.392986168,16.54371099,0.265538135,,,,,,,,15305319.33,80.88158471
80.94685765,15305459.49,4.393792861,16.54372015,0.26558675,,,,,,,,15305459.49,80.94685765
81.04658807,15305477.62,4.395024151,16.54372134,0.265661157,,,,,,,,15305477.62,81.04658807
81.1079808,15305548.15,4.395781363,16.54372594,0.265706853,,,,,,,,15305548.15,81.1079808
81.18322725,15305582.58,4.396708665,16.54372819,0.265762869,,,,,,,,15305582.58,81.18322725
81.25927476,15305637.7,4.397644966,16.5437318,0.265819406,,,,,,,,15305637.7,81.25927476
81.31925073,15305896.46,4.398382775,16.5437487,0.265863732,,,,,,,,15305896.46,81.31925073
81.37638373,15306378.88,4.399085105,16.54378022,0.265905679,,,,,,,,15306378.88,81.37638373
81.44003322,15307049.77,4.399866961,16.54382405,0.265952234,,,,,,,,15307049.77,81.44003322
81.50549351,15307116.32,4.400670423,16.5438284,0.26600073,,,,,,,,15307116.32,81.50549351
81.58033854,15307992.4,4.401588284,16.54388563,0.26605529,,,,,,,,15307992.4,81.58033854
81.66489921,15308061.09,4.402624279,16.54389012,0.266117839,,,,,,,,15308061.09,81.66489921
81.75686717,15308095.23,4.403749808,16.54389235,0.266185836,,,,,,,,15308095.23,81.75686717
81.81705516,15308171.94,4.40448572,16.54389736,0.266230237,,,,,,,,15308171.94,81.81705516
81.8879129,15308318.51,4.405351396,16.54390693,0.266282409,,,,,,,,15308318.51,81.8879129
81.94799106,15308442.6,4.406084791,16.54391504,0.266326609,,,,,,,,15308442.6,81.94799106
82.01094496,15309258.35,4.406852713,16.54396832,0.266372168,,,,,,,,15309258.35,82.01094496
82.07340443,15309315.17,4.407614023,16.54397204,0.266418126,,,,,,,,15309315.17,82.07340443
82.13563179,15309367.75,4.408371927,16.54397547,0.266463882,,,,,,,,15309367.75,82.13563179
82.20717725,15309569.24,4.409242613,16.54398863,0.266516299,,,,,,,,15309569.24,82.20717725
82.27670542,15310607.24,4.410088023,16.54405643,0.266566307,,,,,,,,15310607.24,82.27670542
82.35557342,15311395.84,4.411046134,16.54410794,0.26662339,,,,,,,,15311395.84,82.35557342
82.44997334,15311438.82,4.412191726,16.54411074,0.266692589,,,,,,,,15311438.82,82.44997334
82.50126452,15311797.35,4.412813621,16.54413416,0.266729802,,,,,,,,15311797.35,82.50126452
82.5725009,15311881.06,4.413676706,16.54413962,0.266781882,,,,,,,,15311881.06,82.5725009
82.64325111,15312570.14,4.414533165,16.54418463,0.266832924,,,,,,,,15312570.14,82.64325111
82.70524766,15312606.2,4.415283054,16.54418698,0.266878213,,,,,,,,15312606.2,82.70524766
82.77239261,15312707.32,4.416094583,16.54419359,0.266927158,,,,,,,,15312707.32,82.77239261
82.83958365,15312746.02,4.416906011,16.54419611,0.266976164,,,,,,,,15312746.02,82.83958365
82.90261277,15312798.11,4.417666579,16.54419951,0.267022081,,,,,,,,15312798.11,82.90261277
82.97110125,15312880.8,4.418492369,16.54420491,0.267071908,,,,,,,,15312880.8,82.97110125
83.04407379,15312914.48,4.419371476,16.54420711,0.267125009,,,,,,,,15312914.48,83.04407379
83.13280639,15312949.06,4.420439406,16.54420937,0.267189523,,,,,,,,15312949.06,83.13280639
83.18863035,15313006.51,4.421110684,16.54421312,0.267230037,,,,,,,,15313006.51,83.18863035
83.2466497,15313054.55,4.421807884,16.54421626,0.267272128,,,,,,,,15313054.55,83.2466497
83.30450281,15313270.1,4.422502603,16.54423034,0.267313892,,,,,,,,15313270.1,83.30450281
83.3673167,15313436.82,4.423256346,16.54424122,0.267359275,,,,,,,,15313436.82,83.3673167
83.43125328,15345850.31,4.424022979,16.54635566,0.267371442,,,,,,,,15345850.31,83.43125328
83.50076081,15346009.33,4.424855743,16.54636602,0.267421604,,,,,,,,15346009.33,83.50076081
83.57102697,15346169.31,4.425696893,16.54637644,0.267472271,,,,,,,,15346169.31,83.57102697
83.63692572,15346260.28,4.426485118,16.54638237,0.267519813,,,,,,,,15346260.28,83.63692572
83.71562618,15346340.73,4.427425653,16.54638761,0.267576571,,,,,,,,15346340.73,83.71562618
83.80788678,15346414.05,4.428527117,16.54639239,0.267643062,,,,,,,,15346414.05,83.80788678
83.8686466,15346556.26,4.429251844,16.54640166,0.267686711,,,,,,,,15346556.26,83.8686466
83.94584799,15346630.49,4.430171924,16.5464065,0.267742239,,,,,,,,15346630.49,83.94584799
84.00899867,15346790.1,4.43092392,16.5464169,0.267787518,,,,,,,,15346790.1,84.00899867
84.07195393,15347193.63,4.431673027,16.54644319,0.267832366,,,,,,,,15347193.63,84.07195393
84.14448082,15347359.12,4.432535331,16.54645397,0.267884306,,,,,,,,15347359.12,84.14448082
84.21289354,15351620.91,4.433348039,16.54673162,0.267928926,,,,,,,,15351620.91,84.21289354
84.28147455,15351739.8,4.434162085,16.54673937,0.267977998,,,,,,,,15351739.8,84.28147455
84.34813397,15351783.1,4.434952686,16.54674219,0.268025732,,,,,,,,15351783.1,84.34813397
84.41887434,15352059.18,4.435791006,16.54676017,0.268076104,,,,,,,,15352059.18,84.41887434
84.51217559,15352593.51,4.436895614,16.54679498,0.268142297,,,,,,,,15352593.51,84.51217559
84.56950874,15352686.3,4.437573785,16.54680102,0.268183184,,,,,,,,15352686.3,84.56950874
84.64201075,15352798.29,4.438430724,16.54680831,0.268234855,,,,,,,,15352798.29,84.64201075
84.71755013,15353061.89,4.439322784,16.54682548,0.268288488,,,,,,,,15353061.89,84.71755013
84.78503842,15353168.06,4.440119094,16.5468324,0.2683365,,,,,,,,15353168.06,84.78503842
84.85441704,15353224.47,4.440937047,16.54683607,0.268385873,,,,,,,,15353224.47,84.85441704
84.92848876,15353441.37,4.441809594,16.5468502,0.268438376,,,,,,,,15353441.37,84.92848876
84.99738681,15353731.17,4.442620513,16.54686908,0.268487077,,,,,,,,15353731.17,84.99738681
85.06513993,15356369.67,4.443417315,16.54704091,0.268532443,,,,,,,,15356369.67,85.06513993
85.14222501,15356538.7,4.444323094,16.54705192,0.268587004,,,,,,,,15356538.7,85.14222501
85.23168666,15356746.4,4.445373274,16.54706544,0.26865025,,,,,,,,15356746.4,85.23168666
85.29555595,15356930.54,4.446122354,16.54707743,0.268695325,,,,,,,,15356930.54,85.29555595
85.37530214,15357099.4,4.447056857,16.54708843,0.268751622,,,,,,,,15357099.4,85.37530214
85.44805345,15357266.23,4.447908629,16.54709929,0.268802921,,,,,,,,15357266.23,85.44805345
85.51750524,15357340.23,4.448721095,16.54710411,0.268851943,,,,,,,,15357340.23,85.51750524
85.57853073,15357406.76,4.449434442,16.54710844,0.268894983,,,,,,,,15357406.76,85.57853073
85.63670566,15360196.22,4.450113996,16.54729006,0.268933099,,,,,,,,15360196.22,85.63670566
85.70511975,15368152.52,4.450912564,16.54780791,0.268972941,,,,,,,,15368152.52,85.70511975
85.77861286,15368212.09,4.451769708,16.54781178,0.269024676,,,,,,,,15368212.09,85.77861286
85.87008174,15368920.09,4.452835477,16.54785785,0.269088333,,,,,,,,15368920.09,85.87008174
85.97767061,15371000.42,4.454087618,16.5479932,0.269161799,,,,,,,,15371000.42,85.97767061
86.03616369,15371388.74,4.454767716,16.54801847,0.269202486,,,,,,,,15371388.74,86.03616369
86.10910747,15371427.53,4.455615184,16.54802099,0.269253658,,,,,,,,15371427.53,86.10910747
86.17190684,15371604.78,4.456344218,16.54803252,0.269297526,,,,,,,,15371604.78,86.17190684
86.22861698,15371642.75,4.457002106,16.54803499,0.269337242,,,,,,,,15371642.75,86.22861698
86.29767712,15372101.83,4.457802681,16.54806486,0.269385135,,,,,,,,15372101.83,86.29767712
86.36982085,15372162.72,4.458638319,16.54806882,0.269435568,,,,,,,,15372162.72,86.36982085
86.44310427,15373504.84,4.459486443,16.54815612,0.269485398,,,,,,,,15373504.84,86.44310427
86.52521554,15373549.49,4.460435881,16.54815903,0.269542725,,,,,,,,15373549.49,86.52521554
86.60873287,15374018.74,4.461400652,16.54818955,0.269600529,,,,,,,,15374018.74,86.60873287
86.69692617,15374980.3,4.46241843,16.54825209,0.269661013,,,,,,,,15374980.3,86.69692617
86.74978531,15379335.66,4.463027944,16.54853533,0.26969323,,,,,,,,15379335.66,86.74978531
86.81029083,15379601.91,4.463725173,16.54855264,0.26973508,,,,,,,,15379601.91,86.81029083
86.87587951,15380516.97,4.464480428,16.54861213,0.269779749,,,,,,,,15380516.97,86.87587951
86.94850959,15380745.09,4.4653161,16.54862697,0.269830005,,,,,,,,15380745.09,86.94850959
87.02359266,15380763.56,4.466179262,16.54862817,0.269882145,,,,,,,,15380763.56,87.02359266
87.10394481,15382462.05,4.467102173,16.54873859,0.269936113,,,,,,,,15382462.05,87.10394481
87.17770929,15382733.96,4.467948671,16.54875627,0.269986977,,,,,,,,15382733.96,87.17770929
87.2403632,15384568.13,4.468667105,16.5488755,0.270028444,,,,,,,,15384568.13,87.2403632
87.31741531,15384647.48,4.469549931,16.54888065,0.270081707,,,,,,,,15384647.48,87.31741531
87.40908347,15384750.04,4.470599207,16.54888732,0.270145003,,,,,,,,15384750.04,87.40908347
87.47203836,15385254.54,4.471319181,16.54892011,0.270187973,,,,,,,,15385254.54,87.47203836
87.55647711,15385681.87,4.472284038,16.54894789,0.270245823,,,,,,,,15385681.87,87.55647711
87.62387217,15390646.87,4.473053474,16.54927054,0.270287048,,,,,,,,15390646.87,87.62387217
87.6864315,15390694.42,4.473767172,16.54927363,0.270330123,,,,,,,,15390694.42,87.6864315
87.75605319,15390818.73,4.474560842,16.5492817,0.270377949,,,,,,,,15390818.73,87.75605319
87.82004,15391167.58,4.475289721,16.54930437,0.270421621,,,,,,,,15391167.58,87.82004
87.88781373,15391352.32,4.476061157,16.54931637,0.27046804,,,,,,,,15391352.32,87.88781373
87.95836698,15391439.02,4.4768636,16.54932201,0.270516436,,,,,,,,15391439.02,87.95836698
88.03294188,15391759.83,4.477711084,16.54934285,0.270567304,,,,,,,,15391759.83,88.03294188
88.12868398,15391960.43,4.478798064,16.54935588,0.270632772,,,,,,,,15391960.43,88.12868398
88.19081261,15392017.54,4.479502792,16.54935959,0.270675295,,,,,,,,15392017.54,88.19081261
88.26330904,15392151.02,4.480324495,16.54936826,0.270724805,,,,,,,,15392151.02,88.26330904
88.33286221,15397511.02,4.481112204,16.54971643,0.270766706,,,,,,,,15397511.02,88.33286221
88.39242631,15397533.8,4.481786291,16.54971791,0.270807413,,,,,,,,15397533.8,88.39242631
88.45572016,15452195.3,4.48250209,16.55326164,0.27079268,,,,,,,,15452195.3,88.45572016
88.53007777,15452239.33,4.483342356,16.55326449,0.270843395,,,,,,,,15452239.33,88.53007777
88.601045,15610260.21,4.484143652,16.56343896,0.270725401,,,,,,,,15610260.21,88.601045
88.67314948,15610406.06,4.484957132,16.5634483,0.270774361,,,,,,,,15610406.06,88.67314948
88.75836013,15610485.87,4.485917623,16.56345342,0.270832266,,,,,,,,15610485.87,88.75836013
88.84904926,15610522.52,4.486938854,16.56345577,0.270893883,,,,,,,,15610522.52,88.84904926
88.91015377,15616215.45,4.487626352,16.56382038,0.270929426,,,,,,,,15616215.45,88.91015377
88.98363474,15616311.82,4.488452473,16.56382656,0.2709792,,,,,,,,15616311.82,88.98363474
89.04775739,15616776.55,4.489172826,16.56385631,0.271022203,,,,,,,,15616776.55,89.04775739
89.11378937,15617428.05,4.489914085,16.56389803,0.271066272,,,,,,,,15617428.05,89.11378937
89.17666465,15617602.01,4.490619398,16.56390917,0.271108671,,,,,,,,15617602.01,89.17666465
89.23657125,15618186.8,4.491290947,16.56394661,0.271148601,,,,,,,,15618186.8,89.23657125
89.30515278,15619844.56,4.492059188,16.56405275,0.271193243,,,,,,,,15619844.56,89.30515278
89.37506884,15620552.56,4.492841771,16.56409808,0.271239747,,,,,,,,15620552.56,89.37506884
89.46015406,15622294.05,4.49379332,16.56420956,0.271295368,,,,,,,,15622294.05,89.46015406
89.56067765,23839920.43,4.494916358,16.98687206,0.264611186,,,,,,,,23839920.43,89.56067765
89.61732241,23840323.88,4.495548632,16.98688899,0.264648143,,,,,,,,23840323.88,89.61732241
89.68906586,23840409.83,4.496348865,16.98689259,0.264695196,,,,,,,,23840409.83,89.68906586
89.75840874,23840472.81,4.497121714,16.98689523,0.264740652,,,,,,,,23840472.81,89.75840874
89.82188243,23841319.31,4.497828625,16.98693074,0.264781713,,,,,,,,23841319.31,89.82188243
89.89304476,23841404.6,4.498620572,16.98693432,0.264828279,,,,,,,,23841404.6,89.89304476
89.96173151,23842099.1,4.499384374,16.98696345,0.264872788,,,,,,,,23842099.1,89.96173151
90.02603014,23843365.34,4.500098852,16.98701655,0.264914021,,,,,,,,23843365.34,90.02603014
90.10091047,23843548.51,4.50093027,16.98702424,0.264962845,,,,,,,,23843548.51,90.10091047
90.18330273,23843715,4.501844296,16.98703122,0.265016543,,,,,,,,23843715,90.18330273
90.27197485,23843768.93,4.502827056,16.98703348,0.265074362,,,,,,,,23843768.93,90.27197485
90.3288121,23859345.93,4.50345648,16.98768656,0.265101223,,,,,,,,23859345.93,90.3288121
90.39241306,23859703.99,4.504160338,16.98770157,0.265142422,,,,,,,,23859703.99,90.39241306
90.45374184,23938567.35,4.50483858,16.99100141,0.265130846,,,,,,,,23938567.35,90.45374184
90.51712032,23939047.77,4.505539008,16.99102148,0.265171756,,,,,,,,23939047.77,90.51712032
90.58117832,23939134.54,4.506246447,16.99102511,0.265213336,,,,,,,,23939134.54,90.58117832
90.65278938,23940032.31,4.507036708,16.99106261,0.265259261,,,,,,,,23940032.31,90.65278938
90.72526633,23940051.57,4.507835889,16.99106341,0.265306284,,,,,,,,23940051.57,90.72526633
90.79305285,23942140.45,4.508582772,16.99115066,0.265348878,,,,,,,,23942140.45,90.79305285
90.87839724,23942230.6,4.509522319,16.99115443,0.265404116,,,,,,,,23942230.6,90.87839724
90.97001166,23942424.44,4.51052991,16.99116252,0.26546329,,,,,,,,23942424.44,90.97001166
91.02721217,23942733.64,4.511158497,16.99117544,0.265500083,,,,,,,,23942733.64,91.02721217
91.099033,23942771.25,4.51194719,16.99117701,0.265546477,,,,,,,,23942771.25,91.099033
91.16167803,24019733.46,4.512634612,16.99438628,0.26553678,,,,,,,,24019733.46,91.16167803
91.22585795,24020141.1,4.513338387,16.99440325,0.265577927,,,,,,,,24020141.1,91.22585795
91.29972538,24022458.47,4.51414778,16.99449972,0.265624046,,,,,,,,24022458.47,91.29972538
91.37160611,24022921.27,4.514934775,16.99451899,0.265670054,,,,,,,,24022921.27,91.37160611
91.44540763,24023103.17,4.515742156,16.99452656,0.265717444,,,,,,,,24023103.17,91.44540763
91.51543107,24023297.51,4.516507604,16.99453465,0.265762358,,,,,,,,24023297.51,91.51543107
91.58494967,24023449.63,4.517266953,16.99454098,0.265806941,,,,,,,,24023449.63,91.58494967
91.66860482,24023552.68,4.518179952,16.99454527,0.265860597,,,,,,,,24023552.68,91.66860482
91.72902767,24024460.53,4.51883888,16.99458306,0.265898779,,,,,,,,24024460.53,91.72902767
91.80772352,24026998.53,4.519696428,16.99468869,0.265947586,,,,,,,,24026998.53,91.80772352
91.88742704,24028087.68,4.520564209,16.99473402,0.265997938,,,,,,,,24028087.68,91.88742704
91.9566068,24033120.61,4.521316801,16.99494346,0.266038943,,,,,,,,24033120.61,91.9566068
92.02482811,24034005.88,4.522058411,16.9949803,0.266082004,,,,,,,,24034005.88,92.02482811
92.09417536,24034039.62,4.522811699,16.9949817,0.266126306,,,,,,,,24034039.62,92.09417536
92.15669452,24226183.23,4.52349033,17.00294456,0.266041586,,,,,,,,24226183.23,92.15669452
92.22371013,24226231.16,4.524217257,17.00294654,0.266084308,,,,,,,,24226231.16,92.22371013
92.30831616,24226784.97,4.525134237,17.0029694,0.26613788,,,,,,,,24226784.97,92.30831616
92.39621726,24229483.51,4.526086039,17.00308078,0.266192115,,,,,,,,24229483.51,92.39621726
92.46418799,24229534.76,4.526821413,17.00308289,0.266235332,,,,,,,,24229534.76,92.46418799
92.54949448,24230128.96,4.527743577,17.00310742,0.266289183,,,,,,,,24230128.96,92.54949448
92.61649559,24230367.19,4.528467264,17.00311725,0.266331591,,,,,,,,24230367.19,92.61649559
92.679622,24241094.48,4.529148621,17.00355987,0.266364729,,,,,,,,24241094.48,92.679622
92.74087511,24241143.37,4.529809315,17.00356189,0.266403554,,,,,,,,24241143.37,92.74087511
92.80316427,24241498.8,4.530480737,17.00357655,0.266442811,,,,,,,,24241498.8,92.80316427
92.87803652,24241610.44,4.531287197,17.00358115,0.266490168,,,,,,,,24241610.44,92.87803652
92.9552678,24242929.67,4.532118386,17.00363557,0.266538198,,,,,,,,24242929.67,92.9552678
93.0490959,24243105.81,4.533127267,17.00364284,0.266597417,,,,,,,,24243105.81,93.0490959
93.1502081,24245339.4,4.534213331,17.00373497,0.266659845,,,,,,,,24245339.4,93.1502081
93.20551223,24245858.72,4.534806864,17.00375639,0.266694415,,,,,,,,24245858.72,93.20551223
93.27092482,24246224.85,4.535508428,17.00377149,0.266735438,,,,,,,,24246224.85,93.27092482
93.33479455,24246403.22,4.53619297,17.00377884,0.26677558,,,,,,,,24246403.22,93.33479455
93.39940023,24247355.22,4.536884924,17.00381811,0.266815658,,,,,,,,24247355.22,93.39940023
93.47427242,24247497.72,4.537686237,17.00382398,0.266862692,,,,,,,,24247497.72,93.47427242
93.54911452,24247594.42,4.538486587,17.00382797,0.266909698,,,,,,,,24247594.42,93.54911452
93.6185303,24247681.84,4.539228337,17.00383158,0.266953264,,,,,,,,24247681.84,93.6185303
93.69606281,24247719.78,4.540056169,17.00383314,0.267001924,,,,,,,,24247719.78,93.69606281
93.78007501,24247985.15,4.540952414,17.00384409,0.267054461,,,,,,,,24247985.15,93.78007501
93.86423163,24248202.21,4.541849394,17.00385304,0.267107072,,,,,,,,24248202.21,93.86423163
93.92638318,24249530.54,4.542511318,17.00390782,0.267145139,,,,,,,,24249530.54,93.92638318
93.996238,24250485.08,4.54325476,17.00394718,0.267188242,,,,,,,,24250485.08,93.996238
94.06033784,24251324.26,4.543936468,17.00398178,0.26722779,,,,,,,,24251324.26,94.06033784
94.13206853,24251898.26,4.544698781,17.00400545,0.267272249,,,,,,,,24251898.26,94.13206853
94.20314242,24253074.26,4.54545354,17.00405394,0.267315874,,,,,,,,24253074.26,94.20314242
94.27794143,24253274.06,4.546247243,17.00406218,0.267362422,,,,,,,,24253274.06,94.27794143
94.34917046,24271802.78,4.54700248,17.00482586,0.267394828,,,,,,,,24271802.78,94.34917046
94.41479649,24272471.87,4.547697803,17.00485342,0.267435284,,,,,,,,24272471.87,94.41479649
94.50568697,24273806.9,4.548660012,17.00490842,0.267491003,,,,,,,,24273806.9,94.50568697
94.59956246,24273889.67,4.549652851,17.00491183,0.267549335,,,,,,,,24273889.67,94.59956246
94.65842315,24273928.53,4.550274866,17.00491343,0.267585888,,,,,,,,24273928.53,94.65842315
94.73610153,24274113.27,4.551095148,17.00492104,0.267634006,,,,,,,,24274113.27,94.73610153
94.80296649,24283001.55,4.551800701,17.00528714,0.267669735,,,,,,,,24283001.55,94.80296649
94.86736497,147495770.2,4.552479758,18.80931006,0.24203332,,,,,,,,147495770.2,94.86736497
94.94105525,147497104.9,4.553256228,18.80931911,0.242074485,,,,,,,,147497104.9,94.94105525
95.01362487,147497273.2,4.554020301,18.80932025,0.242115092,,,,,,,,147497273.2,95.01362487
95.08877998,147497385.2,4.554810981,18.80932101,0.242157119,,,,,,,,147497385.2,95.08877998
95.16276572,147539370.7,4.555588749,18.80960562,0.242194804,,,,,,,,147539370.7,95.16276572
95.23923514,147539623.2,4.556391991,18.80960733,0.242237486,,,,,,,,147539623.2,95.23923514
95.32583979,147539723.8,4.557300915,18.80960801,0.2422858,,,,,,,,147539723.8,95.32583979
95.38866906,147541273.8,4.557959798,18.80961852,0.242320693,,,,,,,,147541273.8,95.38866906
95.46431374,147557012.1,4.5587525,18.80972518,0.242361462,,,,,,,,147557012.1,95.46431374
95.53854987,147557175.5,4.55952983,18.80972629,0.242402774,,,,,,,,147557175.5,95.53854987
95.61008342,147558350,4.56027829,18.80973425,0.242442462,,,,,,,,147558350,95.61008342
95.67859181,147558421.1,4.560994572,18.80973473,0.242480537,,,,,,,,147558421.1,95.67859181
