ABS Energy,Category
3149907.028,Original_data
3149907.028,Original_data
3149907.028,Original_data
3149907.028,Original_data
3149956.928,Original_data
3149956.928,Original_data
3149956.928,Original_data
3149958.628,Original_data
3150044.528,Original_data
3150048.068,Original_data
3150072.068,Original_data
3150126.968,Original_data
3150336.968,Original_data
3150461.968,Original_data
3150479.968,Original_data
3150668.968,Original_data
3150670.248,Original_data
3150940.248,Original_data
3150940.248,Original_data
3150965.748,Original_data
3150969.218,Original_data
3150969.218,Original_data
3150970.278,Original_data
3151024.378,Original_data
3151037.078,Original_data
3151037.078,Original_data
3151038.138,Original_data
3151038.138,Original_data
3151059.838,Original_data
3151097.738,Original_data
3151461.738,Original_data
3151479.038,Original_data
3151486.948,Original_data
3151495.768,Original_data
3151540.168,Original_data
3151544.408,Original_data
3151573.508,Original_data
3151573.508,Original_data
3151590.208,Original_data
3151590.208,Original_data
3151605.908,Original_data
3151605.908,Original_data
3151605.908,Original_data
3151605.908,Original_data
3151629.308,Original_data
3151660.808,Original_data
3151660.808,Original_data
3151707.108,Original_data
3151721.308,Original_data
3152107.308,Original_data
3152179.908,Original_data
3152185.088,Original_data
3152190.788,Original_data
3152275.488,Original_data
3152275.488,Original_data
3152301.988,Original_data
3152316.688,Original_data
3152316.688,Original_data
3152316.688,Original_data
3152317.686,Original_data
3152445.686,Original_data
3152502.486,Original_data
3152502.486,Original_data
3152502.486,Original_data
3152507.366,Original_data
3152532.666,Original_data
3152847.666,Original_data
3152847.666,Original_data
3152847.666,Original_data
3152877.266,Original_data
3152877.266,Original_data
3152880.806,Original_data
3152884.846,Original_data
3153067.846,Original_data
3153109.846,Original_data
3153133.046,Original_data
3153133.046,Original_data
3153153.146,Original_data
3153539.146,Original_data
3153608.046,Original_data
3153609.166,Original_data
3153711.166,Original_data
3153809.266,Original_data
3153809.266,Original_data
3153960.266,Original_data
3153960.266,Original_data
3153972.166,Original_data
3153973.286,Original_data
3153991.286,Original_data
3154019.886,Original_data
3154075.686,Original_data
3154090.186,Original_data
3154090.186,Original_data
3154158.186,Original_data
3154217.486,Original_data
3154303.386,Original_data
3154303.386,Original_data
3154345.686,Original_data
3154368.786,Original_data
3154619.786,Original_data
3154770.786,Original_data
3154778.986,Original_data
3154780.176,Original_data
3154807.476,Original_data
3154807.476,Original_data
3154815.066,Original_data
3154822.646,Original_data
3154822.646,Original_data
3154822.646,Original_data
3154858.846,Original_data
3154862.286,Original_data
3154862.286,Original_data
3154964.286,Original_data
3155138.286,Original_data
3155138.286,Original_data
3155144.566,Original_data
3155174.966,Original_data
3155212.666,Original_data
3155212.666,Original_data
3155350.666,Original_data
3155350.666,Original_data
3155367.966,Original_data
3156319.966,Original_data
3156609.966,Original_data
3156671.966,Original_data
3156771.466,Original_data
3156771.466,Original_data
3156771.466,Original_data
3156776.456,Original_data
3156817.256,Original_data
3156817.256,Original_data
3162807.256,Original_data
3162808.656,Original_data
3162892.156,Original_data
3162902.256,Original_data
3162915.756,Original_data
3162961.656,Original_data
3163132.656,Original_data
3163235.656,Original_data
3163600.656,Original_data
3164577.656,Original_data
3164599.056,Original_data
3164604.926,Original_data
3164641.626,Original_data
3164721.226,Original_data
3164742.126,Original_data
3164749.126,Original_data
3164866.126,Original_data
3164870.406,Original_data
3164953.706,Original_data
3164955.106,Original_data
3164986.506,Original_data
3164987.836,Original_data
3164992.286,Original_data
3164993.406,Original_data
3165302.406,Original_data
3165302.406,Original_data
3165311.906,Original_data
3165349.806,Original_data
3165421.406,Original_data
3165427.786,Original_data
3165489.686,Original_data
3165507.286,Original_data
3165507.286,Original_data
3165565.886,Original_data
3165626.486,Original_data
3165648.186,Original_data
3165666.186,Original_data
3166074.186,Original_data
3166096.486,Original_data
3166477.486,Original_data
3166634.486,Original_data
3166646.286,Original_data
3166788.286,Original_data
3166903.286,Original_data
3166913.586,Original_data
3166946.386,Original_data
3167054.386,Original_data
3167055.936,Original_data
3167056.934,Original_data
3167058.354,Original_data
3167074.054,Original_data
3167139.054,Original_data
3167139.054,Original_data
3167150.654,Original_data
3167170.854,Original_data
3167268.854,Original_data
3167268.854,Original_data
3167273.404,Original_data
3167283.284,Original_data
3167447.284,Original_data
3167499.684,Original_data
3167499.684,Original_data
3167499.684,Original_data
3167499.684,Original_data
3167513.784,Original_data
3167560.884,Original_data
3167631.284,Original_data
3167631.284,Original_data
3167631.284,Original_data
3167634.544,Original_data
3167635.804,Original_data
3167637.144,Original_data
3167743.144,Original_data
3167775.144,Original_data
3170705.144,Original_data
3170744.844,Original_data
3170754.744,Original_data
3170791.344,Original_data
3170834.244,Original_data
3170834.244,Original_data
3170834.244,Original_data
3170853.744,Original_data
3170855.004,Original_data
3170855.004,Original_data
3170855.004,Original_data
3170902.304,Original_data
3170903.364,Original_data
3170992.664,Original_data
3170992.664,Original_data
3170997.884,Original_data
3171039.084,Original_data
3171280.084,Original_data
3171290.784,Original_data
3171399.784,Original_data
3171405.804,Original_data
3171415.784,Original_data
3171417.184,Original_data
3171434.884,Original_data
3171454.984,Original_data
3171458.254,Original_data
3171464.724,Original_data
3171464.724,Original_data
3171583.724,Original_data
3171583.724,Original_data
3171583.724,Original_data
3171583.724,Original_data
3171602.324,Original_data
3171602.324,Original_data
3171602.324,Original_data
3171634.024,Original_data
3171634.024,Original_data
3171642.224,Original_data
3171655.824,Original_data
3171755.824,Original_data
3171760.334,Original_data
3172031.334,Original_data
3172173.334,Original_data
3172192.934,Original_data
3172214.634,Original_data
3172214.634,Original_data
3172262.134,Original_data
3172271.394,Original_data
3172343.494,Original_data
3172350.364,Original_data
3172350.364,Original_data
3172350.364,Original_data
3172350.364,Original_data
3173095.364,Original_data
3173164.464,Original_data
3173195.364,Original_data
3173195.364,Original_data
3173220.064,Original_data
3173231.964,Original_data
3173295.564,Original_data
3173370.664,Original_data
3173374.864,Original_data
3173403.064,Original_data
3173477.764,Original_data
3173489.464,Original_data
3173510.264,Original_data
3173598.764,Original_data
3173632.664,Original_data
3173980.664,Original_data
3173981.662,Original_data
3173981.662,Original_data
3173981.662,Original_data
3174145.662,Original_data
3174145.662,Original_data
3174146.922,Original_data
3174213.422,Original_data
3174214.972,Original_data
3174275.372,Original_data
3174298.972,Original_data
3174298.972,Original_data
3174321.672,Original_data
3174325.302,Original_data
3174326.772,Original_data
3174500.772,Original_data
3174542.772,Original_data
3174564.772,Original_data
3174707.772,Original_data
3174712.642,Original_data
3175034.642,Original_data
3175065.342,Original_data
3175077.542,Original_data
3175077.542,Original_data
3175082.722,Original_data
3175082.722,Original_data
3175082.722,Original_data
3175658.722,Original_data
3175685.822,Original_data
3175706.722,Original_data
3175805.022,Original_data
3175814.972,Original_data
3175814.972,Original_data
3175816.032,Original_data
3175827.232,Original_data
3175877.332,Original_data
3175877.332,Original_data
3175913.432,Original_data
3175927.332,Original_data
3175928.452,Original_data
3175987.152,Original_data
3176256.152,Original_data
3176256.152,Original_data
3176257.232,Original_data
3176272.532,Original_data
3176281.892,Original_data
3176281.892,Original_data
3176286.412,Original_data
3176286.412,Original_data
3176296.512,Original_data
3176322.812,Original_data
3176322.812,Original_data
3176364.212,Original_data
3176381.412,Original_data
3176406.012,Original_data
3176411.482,Original_data
3176455.182,Original_data
3176456.242,Original_data
3179166.242,Original_data
3179167.712,Original_data
3179172.202,Original_data
3179173.2,Original_data
3179175.96,Original_data
3179186.96,Original_data
3179186.96,Original_data
3179277.76,Original_data
3179277.76,Original_data
3179277.76,Original_data
3179321.06,Original_data
3179367.26,Original_data
3179507.26,Original_data
3179529.46,Original_data
3179529.46,Original_data
3179529.46,Original_data
3179529.46,Original_data
3179529.46,Original_data
3179548.26,Original_data
3179549.32,Original_data
3179549.32,Original_data
3179550.94,Original_data
3179550.94,Original_data
3179565.44,Original_data
3179565.44,Original_data
3179622.14,Original_data
3179622.14,Original_data
3179640.34,Original_data
3179640.34,Original_data
3179703.54,Original_data
3179720.14,Original_data
3179728,Original_data
3179728,Original_data
3179728,Original_data
3179824.7,Original_data
3179825.96,Original_data
3179864.76,Original_data
3179887.96,Original_data
3179887.96,Original_data
3179918.66,Original_data
3179933.86,Original_data
3179942.12,Original_data
3180015.52,Original_data
3180015.52,Original_data
3180024.53,Original_data
3180040.03,Original_data
3180172.03,Original_data
3180449.03,Original_data
3180450.58,Original_data
3180453.54,Original_data
3180454.87,Original_data
3180470.97,Original_data
3180472.03,Original_data
3180488.33,Original_data
3180492.9,Original_data
3180492.9,Original_data
3180510.4,Original_data
3180511.66,Original_data
3180528.16,Original_data
3180571.86,Original_data
3180571.86,Original_data
3180576.77,Original_data
3180576.77,Original_data
3180923.77,Original_data
3180991.37,Original_data
3181052.07,Original_data
3181098.17,Original_data
3181125.57,Original_data
3181125.57,Original_data
3181155.77,Original_data
3181155.77,Original_data
3181155.77,Original_data
3181160.89,Original_data
3181512.89,Original_data
3181514.08,Original_data
3181514.08,Original_data
3181598.48,Original_data
3181598.48,Original_data
3181603.13,Original_data
3181603.13,Original_data
3181603.13,Original_data
3181627.03,Original_data
3181631.6,Original_data
3181714.2,Original_data
3181777.4,Original_data
3181777.4,Original_data
3181777.4,Original_data
3181777.4,Original_data
3181777.4,Original_data
3181797.5,Original_data
3181797.5,Original_data
3181797.5,Original_data
3181815.1,Original_data
3181877,Original_data
3181877,Original_data
3181890.8,Original_data
3181901.6,Original_data
3181911.23,Original_data
3182017.23,Original_data
3182018.8,Original_data
3182018.8,Original_data
3182020.06,Original_data
3182024.02,Original_data
3182097.22,Original_data
3182103.36,Original_data
3182121.16,Original_data
3182122.22,Original_data
3182155.62,Original_data
3182155.62,Original_data
3182155.62,Original_data
3182158.26,Original_data
3182213.86,Original_data
3182248.46,Original_data
3182259.86,Original_data
3182259.86,Original_data
3182398.86,Original_data
3182419.66,Original_data
3182424.61,Original_data
3182438.91,Original_data
3182438.91,Original_data
3182487.31,Original_data
3182493,Original_data
3182493,Original_data
3182494.55,Original_data
3182545.05,Original_data
3182545.05,Original_data
3182558.85,Original_data
3182561.79,Original_data
3182561.79,Original_data
3182561.79,Original_data
3182592.19,Original_data
3182592.19,Original_data
3182592.19,Original_data
3182592.19,Original_data
3182753.19,Original_data
3182791.69,Original_data
3182879.79,Original_data
3182879.79,Original_data
3182883.75,Original_data
3182893.95,Original_data
3182916.85,Original_data
3182918.19,Original_data
3182921.56,Original_data
3183073.56,Original_data
3183073.56,Original_data
3183073.56,Original_data
3183073.56,Original_data
3183111.76,Original_data
3183135.36,Original_data
3183135.36,Original_data
3183136.62,Original_data
3183150.92,Original_data
3183150.92,Original_data
3183164.12,Original_data
3183165.24,Original_data
3183212.54,Original_data
3183222.45,Original_data
3183240.25,Original_data
3183326.85,Original_data
3183416.25,Original_data
3183455.85,Original_data
3183483.75,Original_data
3183792.75,Original_data
3205392.75,Original_data
3205392.75,Original_data
3205428.25,Original_data
3205428.25,Original_data
3205428.25,Original_data
3205810.25,Original_data
3205890.65,Original_data
3205890.65,Original_data
3205913.45,Original_data
3206051.45,Original_data
3206161.45,Original_data
3206162.71,Original_data
3206214.91,Original_data
3206265.81,Original_data
3206265.81,Original_data
3206265.81,Original_data
3206549.81,Original_data
3206551,Original_data
3206624.9,Original_data
3206664,Original_data
3206669.59,Original_data
3206686.39,Original_data
3206694.42,Original_data
3206800.42,Original_data
3206848.92,Original_data
3206876.72,Original_data
3206921.72,Original_data
3206983.12,Original_data
3207024.62,Original_data
3207137.62,Original_data
3207138.88,Original_data
3207138.88,Original_data
3207150.68,Original_data
3207167.88,Original_data
3207169.35,Original_data
3207193.95,Original_data
3207246.25,Original_data
3207264.15,Original_data
3207265.93,Original_data
3207296.03,Original_data
3207343.83,Original_data
3207352.16,Original_data
3207377.16,Original_data
3207377.16,Original_data
3207481.16,Original_data
3207533.86,Original_data
3207537.13,Original_data
3207597.83,Original_data
3207597.83,Original_data
3207617.73,Original_data
3207628.23,Original_data
3207634.14,Original_data
3207638.55,Original_data
3207639.74,Original_data
3207639.74,Original_data
3207683.44,Original_data
3207698.54,Original_data
3207712.64,Original_data
3207878.64,Original_data
3207880.5,Original_data
3207886.91,Original_data
3207935.01,Original_data
3208068.01,Original_data
3208245.01,Original_data
3208251.51,Original_data
3208263.41,Original_data
3208337.71,Original_data
3208338.708,Original_data
3208475.708,Original_data
3208538.008,Original_data
3208538.008,Original_data
3208556.208,Original_data
3208598.008,Original_data
3208932.008,Original_data
3208932.008,Original_data
3208991.508,Original_data
3209027.908,Original_data
3209278.908,Original_data
3209291.308,Original_data
3209336.108,Original_data
3209351.108,Original_data
3209624.108,Original_data
3209640.408,Original_data
3209670.908,Original_data
3209713.508,Original_data
3210010.508,Original_data
3210014.618,Original_data
3210060.418,Original_data
3210060.418,Original_data
3210060.418,Original_data
3210080.518,Original_data
3210118.418,Original_data
3210118.418,Original_data
3210118.418,Original_data
3210119.888,Original_data
3210242.888,Original_data
3210281.288,Original_data
3210281.288,Original_data
3210281.288,Original_data
3210385.288,Original_data
3210385.288,Original_data
3210403.888,Original_data
3210404.948,Original_data
3210405.958,Original_data
3210424.358,Original_data
3210424.358,Original_data
3210425.618,Original_data
3210429.548,Original_data
3210460.948,Original_data
3210466.948,Original_data
3210486.748,Original_data
3210487.828,Original_data
3210491.298,Original_data
3210498.818,Original_data
3210498.818,Original_data
3210508.598,Original_data
3210542.098,Original_data
3210542.098,Original_data
3210602.498,Original_data
3210621.198,Original_data
3210667.598,Original_data
3210724.398,Original_data
3210748.798,Original_data
3210757.798,Original_data
3210758.796,Original_data
3210766.496,Original_data
3210779.296,Original_data
3210801.996,Original_data
3210807.066,Original_data
3210807.066,Original_data
3210835.266,Original_data
3210836.386,Original_data
3210861.586,Original_data
3210871.576,Original_data
3210884.576,Original_data
3210897.376,Original_data
3210898.436,Original_data
3210913.436,Original_data
3210941.336,Original_data
3210971.536,Original_data
3210972.866,Original_data
3210973.864,Original_data
3210973.864,Original_data
3211002.364,Original_data
3211008.764,Original_data
3211023.564,Original_data
3211042.264,Original_data
3211129.064,Original_data
3211132.964,Original_data
3211158.164,Original_data
3211158.164,Original_data
3211309.164,Original_data
3211316.734,Original_data
3211336.934,Original_data
3211340.264,Original_data
3211340.264,Original_data
3211403.164,Original_data
3211540.164,Original_data
3211774.164,Original_data
3211774.164,Original_data
3211774.164,Original_data
3211784.264,Original_data
3211785.454,Original_data
3211838.154,Original_data
3211870.554,Original_data
3211955.254,Original_data
3212015.154,Original_data
3212356.154,Original_data
3212501.154,Original_data
3212511.094,Original_data
3214341.094,Original_data
3214341.094,Original_data
3214341.094,Original_data
3214545.094,Original_data
3214683.094,Original_data
3214713.694,Original_data
3214743.194,Original_data
3214833.794,Original_data
3214833.794,Original_data
3214833.794,Original_data
3214874.794,Original_data
3215090.794,Original_data
3215108.494,Original_data
3215220.494,Original_data
3215231.594,Original_data
3215246.594,Original_data
3215249.834,Original_data
3215257.174,Original_data
3215257.174,Original_data
3215259.204,Original_data
3215364.204,Original_data
3215386.104,Original_data
3215386.104,Original_data
3215386.104,Original_data
3215417.904,Original_data
3215451.804,Original_data
3215504.704,Original_data
3215649.704,Original_data
3215725.304,Original_data
3215726.564,Original_data
3215742.464,Original_data
3215795.664,Original_data
3215801.944,Original_data
3216679.944,Original_data
3216912.944,Original_data
3216981.644,Original_data
3217024.444,Original_data
3217024.444,Original_data
3217057.244,Original_data
3217057.244,Original_data
3217057.244,Original_data
3217085.244,Original_data
3217192.244,Original_data
3217209.244,Original_data
3217235.444,Original_data
3217235.444,Original_data
3217236.844,Original_data
3217240.524,Original_data
3217422.524,Original_data
3217475.624,Original_data
3217499.824,Original_data
3222909.824,Original_data
3222909.824,Original_data
3222909.824,Original_data
3222915.304,Original_data
3222916.584,Original_data
3222916.584,Original_data
3222917.704,Original_data
3222929.604,Original_data
3222930.864,Original_data
3222932.124,Original_data
3222938.374,Original_data
3222939.774,Original_data
3222970.374,Original_data
3223011.274,Original_data
3223035.474,Original_data
3223264.474,Original_data
3223264.474,Original_data
3223375.474,Original_data
3223381.214,Original_data
3223389.964,Original_data
3223389.964,Original_data
3223417.964,Original_data
3223602.964,Original_data
3226982.964,Original_data
3227207.964,Original_data
3227207.964,Original_data
3227207.964,Original_data
3227207.964,Original_data
3227470.964,Original_data
3227475.454,Original_data
3227788.454,Original_data
3227837.454,Original_data
3227838.784,Original_data
3227885.684,Original_data
3227922.984,Original_data
3227932.284,Original_data
3227946.684,Original_data
3227946.684,Original_data
3227948.464,Original_data
3228059.464,Original_data
3228059.464,Original_data
3228102.064,Original_data
3228102.064,Original_data
3228129.564,Original_data
3228157.364,Original_data
3228318.364,Original_data
3228410.364,Original_data
3228426.064,Original_data
3228443.964,Original_data
3228450.964,Original_data
3228452.664,Original_data
3228534.264,Original_data
3228752.264,Original_data
3228794.364,Original_data
3228809.064,Original_data
3228817.124,Original_data
3228840.124,Original_data
3229013.124,Original_data
3229013.124,Original_data
3229016.554,Original_data
3229055.854,Original_data
3229443.854,Original_data
3229469.954,Original_data
3229581.954,Original_data
3229617.254,Original_data
3229623.874,Original_data
3229721.674,Original_data
3229721.674,Original_data
3229721.674,Original_data
3229839.674,Original_data
3229839.674,Original_data
3229846.764,Original_data
3229846.764,Original_data
3229846.764,Original_data
3229846.764,Original_data
3229869.264,Original_data
3229874.094,Original_data
3229874.094,Original_data
3229899.594,Original_data
3229938.894,Original_data
3229990.994,Original_data
3229992.114,Original_data
3230029.114,Original_data
3230049.114,Original_data
3230049.114,Original_data
3230050.234,Original_data
3230050.234,Original_data
3230144.534,Original_data
3230144.534,Original_data
3230147.574,Original_data
3230159.674,Original_data
3230165.804,Original_data
3232125.804,Original_data
3232187.704,Original_data
3232193.284,Original_data
3232194.474,Original_data
3232202.684,Original_data
3232210.904,Original_data
3232228.004,Original_data
3232228.004,Original_data
3232232.564,Original_data
3232276.964,Original_data
3232281.084,Original_data
3232281.084,Original_data
3232282.144,Original_data
3232336.844,Original_data
3232436.844,Original_data
3232725.844,Original_data
3232741.744,Original_data
3232755.444,Original_data
3232783.744,Original_data
3232922.744,Original_data
3232941.344,Original_data
3233809.344,Original_data
3233809.344,Original_data
3234311.344,Original_data
3234311.344,Original_data
3234317.824,Original_data
3234358.024,Original_data
3234406.224,Original_data
3234406.224,Original_data
3234413.774,Original_data
3234413.774,Original_data
3234461.074,Original_data
3234461.074,Original_data
3234481.774,Original_data
3234498.674,Original_data
3234581.774,Original_data
3234604.974,Original_data
3234604.974,Original_data
3234611.374,Original_data
3234627.674,Original_data
3234649.274,Original_data
3234830.274,Original_data
3234830.274,Original_data
3235548.274,Original_data
3235570.674,Original_data
3235570.674,Original_data
3236292.674,Original_data
3236333.074,Original_data
3236432.874,Original_data
3236581.874,Original_data
3236600.674,Original_data
3236715.674,Original_data
3237309.674,Original_data
3237448.674,Original_data
3237595.674,Original_data
3237595.674,Original_data
3237603.634,Original_data
3237604.824,Original_data
3237615.824,Original_data
3237629.524,Original_data
3237666.424,Original_data
3237666.424,Original_data
3237667.614,Original_data
3237678.414,Original_data
3237686.974,Original_data
3237810.974,Original_data
3237827.874,Original_data
3237827.874,Original_data
3237827.874,Original_data
3237829.204,Original_data
3237879.704,Original_data
3237911.404,Original_data
3237912.594,Original_data
3237913.734,Original_data
3238530.734,Original_data
3238567.134,Original_data
3238732.134,Original_data
3238737.164,Original_data
3238748.364,Original_data
3238752.604,Original_data
3238799.904,Original_data
3238820.904,Original_data
3238937.904,Original_data
3239014.304,Original_data
3239015.314,Original_data
3239064.814,Original_data
3239064.814,Original_data
3239085.714,Original_data
3239147.914,Original_data
3239147.914,Original_data
3239619.914,Original_data
3239825.914,Original_data
3239959.914,Original_data
3239962.944,Original_data
3239962.944,Original_data
3239966.904,Original_data
3239966.904,Original_data
3239967.964,Original_data
3239972.384,Original_data
3239978.144,Original_data
3239978.144,Original_data
3239985.394,Original_data
3240126.394,Original_data
3240255.394,Original_data
3241101.394,Original_data
3241119.894,Original_data
3241228.894,Original_data
3241261.994,Original_data
3241261.994,Original_data
3241263.054,Original_data
3241285.254,Original_data
3241292.754,Original_data
3241294.454,Original_data
3241333.654,Original_data
3241336.394,Original_data
3241382.094,Original_data
3241383.092,Original_data
3241434.892,Original_data
3241434.892,Original_data
3241444.122,Original_data
3241452.802,Original_data
3241471.302,Original_data
3241472.772,Original_data
3241786.772,Original_data
3241786.772,Original_data
3242515.772,Original_data
3242515.772,Original_data
3242740.772,Original_data
3242752.872,Original_data
3242752.872,Original_data
3242784.672,Original_data
3242932.672,Original_data
3242932.672,Original_data
3243006.972,Original_data
3243067.572,Original_data
3243091.772,Original_data
3243127.172,Original_data
3243163.472,Original_data
3243163.472,Original_data
3243268.472,Original_data
3243269.802,Original_data
3243305.602,Original_data
3243305.602,Original_data
3243342.602,Original_data
3243342.602,Original_data
3243361.402,Original_data
3243371.802,Original_data
3243466.002,Original_data
3243572.002,Original_data
3243825.002,Original_data
3243826.782,Original_data
3243912.082,Original_data
3243918.722,Original_data
3243963.122,Original_data
3243963.122,Original_data
3243983.422,Original_data
3243983.422,Original_data
3244000.422,Original_data
3244002.122,Original_data
3244037.722,Original_data
3244041.842,Original_data
3244042.962,Original_data
3244062.562,Original_data
3244378.562,Original_data
3244403.862,Original_data
3244436.662,Original_data
3244469.762,Original_data
3244474.672,Original_data
3244516.772,Original_data
3244540.972,Original_data
3244545.052,Original_data
3244622.252,Original_data
3244648.152,Original_data
3244648.152,Original_data
3244771.152,Original_data
3244787.152,Original_data
3244788.412,Original_data
3244886.412,Original_data
3244891.372,Original_data
3244891.372,Original_data
3244891.372,Original_data
3244913.772,Original_data
3244913.772,Original_data
3244913.772,Original_data
3245019.772,Original_data
3245039.172,Original_data
3245076.772,Original_data
3245085.812,Original_data
3245085.812,Original_data
3245118.512,Original_data
3245131.112,Original_data
3245151.312,Original_data
3245183.212,Original_data
3245385.212,Original_data
3245455.712,Original_data
3245497.912,Original_data
3245526.012,Original_data
3245814.012,Original_data
3245838.912,Original_data
3245856.412,Original_data
3245856.412,Original_data
3245972.412,Original_data
3246006.612,Original_data
3246010.252,Original_data
3246011.312,Original_data
3246011.312,Original_data
3246012.372,Original_data
3246052.272,Original_data
3246192.272,Original_data
3246216.172,Original_data
3246217.432,Original_data
3246295.032,Original_data
3246295.032,Original_data
3246318.132,Original_data
3246364.832,Original_data
3246509.832,Original_data
3246557.132,Original_data
3246559.672,Original_data
3246559.672,Original_data
3246659.472,Original_data
3246691.872,Original_data
3246759.672,Original_data
3246761.292,Original_data
3246761.292,Original_data
3246761.292,Original_data
3246761.292,Original_data
3246762.912,Original_data
3246791.412,Original_data
3246792.672,Original_data
3246792.672,Original_data
3246793.732,Original_data
3246805.632,Original_data
3246828.432,Original_data
3246828.432,Original_data
3267828.432,Original_data
3267882.732,Original_data
3267913.832,Original_data
3268015.832,Original_data
3268067.532,Original_data
3268216.532,Original_data
3268240.932,Original_data
3268245.132,Original_data
3268245.132,Original_data
3268271.732,Original_data
3268364.232,Original_data
3268376.932,Original_data
3268539.932,Original_data
3268585.532,Original_data
3268615.932,Original_data
3268671.132,Original_data
3268745.632,Original_data
3268856.632,Original_data
3268968.632,Original_data
3268969.63,Original_data
3268971.1,Original_data
3269043.3,Original_data
3269052.43,Original_data
3269062.53,Original_data
3269062.53,Original_data
3269062.53,Original_data
3269062.53,Original_data
3269080.53,Original_data
3269089.14,Original_data
3269090.26,Original_data
3269174.96,Original_data
3269183.58,Original_data
3269287.58,Original_data
3270000.58,Original_data
3270000.58,Original_data
3270016.68,Original_data
3270034.38,Original_data
3270183.38,Original_data
3271154.38,Original_data
3271227.98,Original_data
3271254.48,Original_data
3271254.48,Original_data
3271304.08,Original_data
3271398.28,Original_data
3271398.28,Original_data
3271398.28,Original_data
3271404.05,Original_data
3271405.52,Original_data
3271471.42,Original_data
3271471.42,Original_data
3271509.82,Original_data
3271518.67,Original_data
3271527.46,Original_data
3271559.46,Original_data
3271582.76,Original_data
3271632.86,Original_data
3271719.56,Original_data
3271797.46,Original_data
3271810.06,Original_data
3271829.86,Original_data
3271834.09,Original_data
3271844.49,Original_data
3271845.61,Original_data
3271874.51,Original_data
3271957.31,Original_data
3271957.31,Original_data
3271969.71,Original_data
3272157.71,Original_data
3272308.71,Original_data
3272361.11,Original_data
3272373.41,Original_data
3272373.41,Original_data
3272391.61,Original_data
3272391.61,Original_data
3272418.11,Original_data
3272496.51,Original_data
3272511.01,Original_data
3272520.6,Original_data
3272520.6,Original_data
3272520.6,Original_data
3272536.4,Original_data
3272703.4,Original_data
3272704.398,Original_data
3272704.398,Original_data
3272772.498,Original_data
3272889.498,Original_data
3272889.498,Original_data
3272995.498,Original_data
3273074.398,Original_data
3273083.078,Original_data
3273092.438,Original_data
3273113.338,Original_data
3273120.268,Original_data
3273120.268,Original_data
3273220.268,Original_data
3273341.268,Original_data
3273341.268,Original_data
3273341.268,Original_data
3273421.468,Original_data
3273429.718,Original_data
3273434.678,Original_data
3273455.478,Original_data
3273525.178,Original_data
3273526.798,Original_data
3273541.598,Original_data
3273544.488,Original_data
3273668.488,Original_data
3273702.188,Original_data
3273735.888,Original_data
3273735.888,Original_data
3273741.128,Original_data
3273784.528,Original_data
3273784.528,Original_data
3273784.528,Original_data
3273784.528,Original_data
3274034.528,Original_data
3274035.648,Original_data
3274233.648,Original_data
3274235.048,Original_data
3274239.658,Original_data
3274624.658,Original_data
3274670.958,Original_data
3274670.958,Original_data
3274670.958,Original_data
3274771.958,Original_data
3274854.458,Original_data
3274881.858,Original_data
3274904.558,Original_data
3274969.358,Original_data
3275029.258,Original_data
3275171.258,Original_data
3275171.258,Original_data
3275183.858,Original_data
3275183.858,Original_data
3275183.858,Original_data
3275198.558,Original_data
3275413.558,Original_data
3275514.558,Original_data
3275521.648,Original_data
3275546.548,Original_data
3275546.548,Original_data
3275578.548,Original_data
3275597.248,Original_data
3275630.648,Original_data
3275671.448,Original_data
3275825.448,Original_data
3275826.848,Original_data
3275826.848,Original_data
3275827.858,Original_data
3275846.358,Original_data
3275847.548,Original_data
3275848.878,Original_data
3275874.278,Original_data
3275879.638,Original_data
3275993.638,Original_data
3276075.638,Original_data
3276154.838,Original_data
3276154.838,Original_data
3276218.038,Original_data
3276228.738,Original_data
3276228.738,Original_data
3276228.738,Original_data
3276233.938,Original_data
3276239.878,Original_data
3276240.998,Original_data
3276242.118,Original_data
3276409.118,Original_data
3276409.118,Original_data
3276413.938,Original_data
3276441.138,Original_data
3276442.136,Original_data
3277086.136,Original_data
3277106.736,Original_data
3277135.936,Original_data
3277186.036,Original_data
3277187.816,Original_data
3277207.016,Original_data
3277407.016,Original_data
3277427.316,Original_data
3277430.806,Original_data
3277466.906,Original_data
3277606.906,Original_data
3277616.596,Original_data
3277875.596,Original_data
3277886.696,Original_data
3277886.696,Original_data
3277898.196,Original_data
3277961.096,Original_data
3277967.926,Original_data
3277967.926,Original_data
3277967.926,Original_data
3277967.926,Original_data
3277985.626,Original_data
3278023.026,Original_data
3278054.726,Original_data
3278193.726,Original_data
3278193.726,Original_data
3278247.326,Original_data
3278253.356,Original_data
3278338.256,Original_data
3278338.256,Original_data
3278338.256,Original_data
3278346.366,Original_data
3278348.316,Original_data
3278401.316,Original_data
3278469.016,Original_data
3278469.016,Original_data
3278518.916,Original_data
3278526.376,Original_data
3278538.476,Original_data
3278617.676,Original_data
3278667.376,Original_data
3278667.376,Original_data
3278674.026,Original_data
3278674.026,Original_data
3278674.026,Original_data
3278832.026,Original_data
3278836.136,Original_data
3279072.136,Original_data
3279102.136,Original_data
3279115.136,Original_data
3279166.436,Original_data
3279166.436,Original_data
3279215.136,Original_data
3279242.536,Original_data
3279242.536,Original_data
3279298.136,Original_data
3279298.136,Original_data
3279358.436,Original_data
3279457.536,Original_data
3279457.536,Original_data
3279477.436,Original_data
