ABS Energy,Category
45973.40203,Original_data
65341.40203,Original_data
65479.12703,Original_data
65488.52553,Original_data
65786.41153,Original_data
65829.92253,Original_data
65845.97503,Original_data
65897.19653,Original_data
65934.24453,Original_data
66242.79703,Original_data
66416.47203,Original_data
66513.69903,Original_data
66524.18053,Original_data
66550.27603,Original_data
66745.22453,Original_data
66940.17953,Original_data
67009.88153,Original_data
67119.70903,Original_data
67313.17103,Original_data
67457.13803,Original_data
67690.34703,Original_data
67763.55103,Original_data
67786.12753,Original_data
67870.79553,Original_data
67884.22503,Original_data
67937.35053,Original_data
67969.47203,Original_data
68009.24803,Original_data
68141.08103,Original_data
68150.22503,Original_data
68268.08503,Original_data
68402.91703,Original_data
68477.57003,Original_data
68577.85103,Original_data
68698.39353,Original_data
68805.51853,Original_data
68875.08503,Original_data
69240.24603,Original_data
69360.35903,Original_data
69758.45453,Original_data
69810.54153,Original_data
69816.97803,Original_data
69846.94653,Original_data
69869.29303,Original_data
70252.71653,Original_data
70273.23103,Original_data
70324.08103,Original_data
71535.33953,Original_data
71625.46753,Original_data
75262.42353,Original_data
75746.26053,Original_data
75800.95303,Original_data
123910.665,Original_data
124077.296,Original_data
124093.1955,Original_data
124191.385,Original_data
124233.049,Original_data
124810.606,Original_data
124834.457,Original_data
125149.8745,Original_data
125262.7205,Original_data
125391.2475,Original_data
125450.2045,Original_data
125503.832,Original_data
125542.0305,Original_data
125542.0305,Original_data
125672.5335,Original_data
125685.414,Original_data
125715.365,Original_data
125787.6145,Original_data
125823.462,Original_data
125851.24,Original_data
125959.718,Original_data
125983.968,Original_data
126145.8315,Original_data
126157.4655,Original_data
126186.099,Original_data
126238.3945,Original_data
126283.8005,Original_data
126329.9035,Original_data
126427.5825,Original_data
126589.6625,Original_data
126674.2795,Original_data
126783.6185,Original_data
127104.425,Original_data
127327.929,Original_data
127335.4135,Original_data
127336.8755,Original_data
128015.058,Original_data
128089.5025,Original_data
128123.5325,Original_data
128135.392,Original_data
129919.9955,Original_data
129931.6395,Original_data
129981.8085,Original_data
130035.924,Original_data
130071.626,Original_data
130217.0565,Original_data
130360.896,Original_data
130562.4565,Original_data
130633.6435,Original_data
130784.144,Original_data
130909.601,Original_data
130923.8145,Original_data
130923.8145,Original_data
130929.496,Original_data
131101.9685,Original_data
131105.8815,Original_data
131123.7205,Original_data
131158.738,Original_data
131252.6225,Original_data
131252.6225,Original_data
131252.6225,Original_data
131266.635,Original_data
131293.7685,Original_data
131369.3645,Original_data
131373.3066,Original_data
131445.1106,Original_data
131459.2446,Original_data
131547.5901,Original_data
131589.0691,Original_data
131606.4016,Original_data
131635.2186,Original_data
131795.0146,Original_data
131931.4966,Original_data
132053.6771,Original_data
132074.6901,Original_data
132901.1851,Original_data
133004.9361,Original_data
133054.9761,Original_data
133089.6321,Original_data
133305.7601,Original_data
133337.2811,Original_data
133358.2711,Original_data
133435.4886,Original_data
134776.7096,Original_data
134812.1546,Original_data
134816.1466,Original_data
134856.2826,Original_data
135181.7286,Original_data
135232.5021,Original_data
135368.6221,Original_data
135384.5056,Original_data
135391.3436,Original_data
135427.6706,Original_data
135466.5926,Original_data
135521.3851,Original_data
135613.3226,Original_data
135631.3036,Original_data
135769.7226,Original_data
135803.6191,Original_data
135830.6376,Original_data
135835.8086,Original_data
135879.1016,Original_data
136044.2796,Original_data
136140.3176,Original_data
136236.9746,Original_data
136271.5731,Original_data
136329.3126,Original_data
136507.5821,Original_data
136519.3256,Original_data
136535.0906,Original_data
136702.0321,Original_data
136787.8851,Original_data
136787.8851,Original_data
136911.3476,Original_data
136913.3651,Original_data
137014.1796,Original_data
137024.8481,Original_data
137024.8481,Original_data
137079.5191,Original_data
137196.3671,Original_data
137231.1801,Original_data
137275.6956,Original_data
138058.4111,Original_data
138219.6126,Original_data
138321.7796,Original_data
138360.8556,Original_data
138442.3081,Original_data
138508.5831,Original_data
139316.1871,Original_data
139393.8446,Original_data
139426.5211,Original_data
139503.1301,Original_data
139520.8436,Original_data
139620.9206,Original_data
139656.0866,Original_data
139664.2986,Original_data
139670.6156,Original_data
139718.6391,Original_data
139752.8271,Original_data
139811.5386,Original_data
139859.8341,Original_data
139863.7106,Original_data
140336.9661,Original_data
140347.4881,Original_data
140372.6136,Original_data
140385.3366,Original_data
140448.5431,Original_data
140561.3691,Original_data
140596.0156,Original_data
140619.6776,Original_data
140629.2091,Original_data
140658.4311,Original_data
140702.5781,Original_data
140761.4126,Original_data
140790.5536,Original_data
140841.8886,Original_data
140984.1196,Original_data
141474.3926,Original_data
141582.5096,Original_data
143106.0096,Original_data
143157.1061,Original_data
143163.8101,Original_data
143331.2801,Original_data
143381.3801,Original_data
143473.3556,Original_data
143608.9611,Original_data
143839.4116,Original_data
143839.4116,Original_data
143927.0396,Original_data
144055.7101,Original_data
144077.5361,Original_data
144866.3346,Original_data
144962.8431,Original_data
145039.6006,Original_data
145199.0906,Original_data
145263.9446,Original_data
145365.8721,Original_data
145501.9041,Original_data
145531.7211,Original_data
145654.4416,Original_data
145656.3096,Original_data
145676.9496,Original_data
145774.8636,Original_data
145884.5806,Original_data
145911.9126,Original_data
145920.5151,Original_data
145953.8491,Original_data
146210.9761,Original_data
146297.6396,Original_data
146346.9861,Original_data
146413.7141,Original_data
146502.6451,Original_data
146550.6996,Original_data
146698.1751,Original_data
147338.3211,Original_data
147538.4541,Original_data
147564.1021,Original_data
147636.4856,Original_data
148486.4856,Original_data
148548.2906,Original_data
148600.8896,Original_data
148631.1771,Original_data
148814.1836,Original_data
149433.5351,Original_data
150197.2216,Original_data
150283.8606,Original_data
150303.9766,Original_data
150376.7356,Original_data
150680.5706,Original_data
150827.4831,Original_data
151731.4831,Original_data
151766.2241,Original_data
151828.9966,Original_data
154164.2531,Original_data
154175.1066,Original_data
154184.1411,Original_data
154260.3796,Original_data
154305.5646,Original_data
154527.2976,Original_data
154563.5096,Original_data
154597.8946,Original_data
154601.4311,Original_data
154661.5891,Original_data
154661.5891,Original_data
154675.4501,Original_data
154699.1806,Original_data
154726.4816,Original_data
154766.1041,Original_data
154816.9411,Original_data
154921.5851,Original_data
154945.4146,Original_data
156852.2776,Original_data
156930.3966,Original_data
156997.8426,Original_data
157353.0306,Original_data
157353.5606,Original_data
157441.6306,Original_data
157486.8536,Original_data
157518.3221,Original_data
157646.4241,Original_data
158314.9391,Original_data
158372.7971,Original_data
158380.5806,Original_data
158382.1671,Original_data
158415.6961,Original_data
158520.4021,Original_data
158757.9281,Original_data
158778.8251,Original_data
158842.0966,Original_data
158912.4781,Original_data
158929.2361,Original_data
158969.9406,Original_data
159148.0146,Original_data
159223.6986,Original_data
159267.9896,Original_data
159267.9896,Original_data
159270.5656,Original_data
159292.9131,Original_data
159390.5606,Original_data
159585.9426,Original_data
159618.1881,Original_data
159798.2291,Original_data
159861.6286,Original_data
159916.2586,Original_data
159959.6506,Original_data
159996.1836,Original_data
160024.3846,Original_data
160024.3846,Original_data
160223.7481,Original_data
160319.2946,Original_data
160355.4221,Original_data
160416.2496,Original_data
160430.1446,Original_data
160453.8361,Original_data
160473.9006,Original_data
160706.2826,Original_data
160719.2571,Original_data
160750.0586,Original_data
160767.7866,Original_data
160865.9901,Original_data
160872.9261,Original_data
161050.4936,Original_data
161080.6456,Original_data
161134.9971,Original_data
161953.0886,Original_data
162174.3756,Original_data
162251.6531,Original_data
162383.5001,Original_data
162462.4746,Original_data
162467.8076,Original_data
162473.4526,Original_data
162529.7851,Original_data
162711.0496,Original_data
162825.9181,Original_data
162825.9181,Original_data
162858.7231,Original_data
163132.6261,Original_data
163214.4481,Original_data
163399.5221,Original_data
163404.9811,Original_data
163520.3441,Original_data
164248.7671,Original_data
164312.6731,Original_data
164751.4816,Original_data
164751.9806,Original_data
164839.4801,Original_data
164844.8466,Original_data
164853.1091,Original_data
164984.6896,Original_data
165012.7511,Original_data
165015.3046,Original_data
165351.7481,Original_data
165360.7406,Original_data
165363.3951,Original_data
165489.2711,Original_data
165521.1856,Original_data
182127.7611,Original_data
182132.1961,Original_data
182201.5536,Original_data
182220.7566,Original_data
182338.6481,Original_data
182349.6726,Original_data
182408.0806,Original_data
182456.8526,Original_data
182485.4651,Original_data
182522.9646,Original_data
182554.5196,Original_data
182590.6166,Original_data
182689.3216,Original_data
182723.3801,Original_data
182790.8591,Original_data
182858.5396,Original_data
182984.0601,Original_data
183007.4576,Original_data
183035.1901,Original_data
183181.3436,Original_data
183213.9661,Original_data
183239.2156,Original_data
183245.9671,Original_data
183315.9026,Original_data
183368.3796,Original_data
183376.9836,Original_data
183421.9406,Original_data
183639.8561,Original_data
183643.4491,Original_data
183672.6946,Original_data
183689.4021,Original_data
183893.2896,Original_data
183992.7531,Original_data
184472.0066,Original_data
184487.9796,Original_data
184538.4336,Original_data
184599.2531,Original_data
184678.1241,Original_data
184924.1751,Original_data
184929.2956,Original_data
184967.1516,Original_data
184985.2686,Original_data
185017.5276,Original_data
185029.8636,Original_data
185095.9536,Original_data
185372.3761,Original_data
185432.8856,Original_data
186279.0056,Original_data
186317.2421,Original_data
186427.4601,Original_data
186433.9601,Original_data
186444.2241,Original_data
186476.1076,Original_data
186722.5146,Original_data
186763.1881,Original_data
186818.1296,Original_data
186821.6851,Original_data
186869.7836,Original_data
186934.7901,Original_data
187036.4196,Original_data
187061.1676,Original_data
187126.0561,Original_data
187132.6051,Original_data
187243.6266,Original_data
187293.3861,Original_data
187313.6206,Original_data
187338.9176,Original_data
187360.1741,Original_data
187445.4111,Original_data
187477.8206,Original_data
187522.4541,Original_data
187600.5751,Original_data
187611.9166,Original_data
187907.9216,Original_data
188067.3911,Original_data
188121.2356,Original_data
188199.9101,Original_data
188357.5186,Original_data
188408.5461,Original_data
188450.5106,Original_data
188465.1471,Original_data
188575.0626,Original_data
188692.6081,Original_data
188884.2371,Original_data
188924.2076,Original_data
189013.6281,Original_data
189020.3846,Original_data
189135.2586,Original_data
189137.4416,Original_data
189271.5541,Original_data
189376.5261,Original_data
189388.6756,Original_data
189393.3566,Original_data
189427.3631,Original_data
189648.7736,Original_data
189681.0611,Original_data
189741.9501,Original_data
189787.2656,Original_data
189887.3341,Original_data
189899.8471,Original_data
190458.3796,Original_data
190684.3761,Original_data
190712.4186,Original_data
190727.5551,Original_data
190757.7906,Original_data
190789.0671,Original_data
190813.3736,Original_data
190854.5776,Original_data
191044.2821,Original_data
191149.2146,Original_data
191172.4016,Original_data
191576.9096,Original_data
191606.5406,Original_data
191704.0111,Original_data
191819.2056,Original_data
191866.8121,Original_data
191896.6136,Original_data
192038.5866,Original_data
192055.3946,Original_data
192069.3581,Original_data
192171.9971,Original_data
192291.0376,Original_data
192291.0376,Original_data
192302.7591,Original_data
192392.7656,Original_data
192425.0731,Original_data
192430.7466,Original_data
192547.6031,Original_data
192553.8182,Original_data
192629.9257,Original_data
192705.2637,Original_data
192776.8297,Original_data
192815.6107,Original_data
192853.0782,Original_data
192897.6352,Original_data
192912.7332,Original_data
192993.5367,Original_data
192994.1317,Original_data
192994.1317,Original_data
193037.1707,Original_data
193376.3587,Original_data
193383.3897,Original_data
193461.9852,Original_data
193480.0207,Original_data
193483.1212,Original_data
193582.7132,Original_data
193680.7977,Original_data
194129.4857,Original_data
194146.5357,Original_data
194210.4772,Original_data
194237.1857,Original_data
194245.9197,Original_data
194305.8602,Original_data
194318.4317,Original_data
194418.8157,Original_data
194622.7337,Original_data
194664.5912,Original_data
194899.7327,Original_data
194943.5907,Original_data
194971.1807,Original_data
194984.8127,Original_data
195081.6862,Original_data
195104.3917,Original_data
195122.8482,Original_data
195619.0477,Original_data
195692.3112,Original_data
195741.8152,Original_data
197937.9607,Original_data
197968.7467,Original_data
198001.6272,Original_data
198061.5342,Original_data
198143.9637,Original_data
198150.1497,Original_data
198213.4417,Original_data
198320.3907,Original_data
198323.5547,Original_data
198347.7462,Original_data
198402.1582,Original_data
198600.1037,Original_data
198636.7902,Original_data
198723.6762,Original_data
198730.3812,Original_data
198805.5147,Original_data
198831.0577,Original_data
198874.5857,Original_data
199070.9547,Original_data
199076.8572,Original_data
199085.6897,Original_data
199120.6922,Original_data
199717.1227,Original_data
199719.6752,Original_data
199746.9077,Original_data
199780.7067,Original_data
199901.8857,Original_data
199933.2712,Original_data
200093.4377,Original_data
200125.9157,Original_data
200132.5452,Original_data
200175.4377,Original_data
200216.1907,Original_data
200253.3527,Original_data
204592.8527,Original_data
204701.9962,Original_data
204721.5547,Original_data
204746.1882,Original_data
204810.6317,Original_data
204830.5967,Original_data
204935.4207,Original_data
205021.4837,Original_data
205032.4752,Original_data
205077.6622,Original_data
205133.9402,Original_data
205221.6052,Original_data
205339.8717,Original_data
205445.2972,Original_data
206458.2972,Original_data
206491.2737,Original_data
206495.3082,Original_data
206638.0922,Original_data
206675.5567,Original_data
206773.0032,Original_data
206782.4677,Original_data
206846.6372,Original_data
206888.1892,Original_data
206908.2162,Original_data
207134.1387,Original_data
207196.3127,Original_data
207220.7092,Original_data
207244.4492,Original_data
207246.8192,Original_data
207284.0032,Original_data
207370.4517,Original_data
207453.9857,Original_data
207511.2117,Original_data
207582.2742,Original_data
207640.7232,Original_data
207661.0572,Original_data
207680.0272,Original_data
207681.9997,Original_data
207687.9097,Original_data
207761.2302,Original_data
207824.3202,Original_data
207834.5767,Original_data
208233.4837,Original_data
208238.3332,Original_data
208313.8657,Original_data
208364.2907,Original_data
208433.9137,Original_data
208589.8417,Original_data
208960.5017,Original_data
209008.3957,Original_data
209061.3427,Original_data
209234.3917,Original_data
209309.3397,Original_data
209386.5002,Original_data
209386.5002,Original_data
209394.6537,Original_data
209719.8412,Original_data
209757.5147,Original_data
209833.4907,Original_data
209838.1732,Original_data
209861.3862,Original_data
209864.8638,Original_data
209939.2828,Original_data
209939.8128,Original_data
210058.3543,Original_data
210103.8958,Original_data
210165.7233,Original_data
210301.6148,Original_data
210427.5768,Original_data
210443.4513,Original_data
212416.0943,Original_data
212855.5158,Original_data
212923.5658,Original_data
212977.8393,Original_data
212995.9818,Original_data
213214.0058,Original_data
213216.4533,Original_data
213241.3033,Original_data
213511.2948,Original_data
213525.8583,Original_data
213583.1583,Original_data
213591.4668,Original_data
213634.1418,Original_data
213717.3253,Original_data
222853.3253,Original_data
222885.0678,Original_data
223151.6513,Original_data
223177.2633,Original_data
223278.7788,Original_data
223349.2838,Original_data
223349.2838,Original_data
223373.0733,Original_data
223397.3308,Original_data
223512.2853,Original_data
223562.1153,Original_data
223706.5538,Original_data
223746.3463,Original_data
223747.0098,Original_data
223810.8073,Original_data
224060.2743,Original_data
224095.0783,Original_data
224095.8138,Original_data
224114.4268,Original_data
224237.3623,Original_data
226044.8623,Original_data
226044.8623,Original_data
226135.3678,Original_data
226165.6658,Original_data
226165.6658,Original_data
226283.4228,Original_data
226391.0643,Original_data
226695.0223,Original_data
226712.3133,Original_data
226715.1768,Original_data
226795.1513,Original_data
226795.8868,Original_data
226886.7608,Original_data
226943.8263,Original_data
226997.6453,Original_data
227401.2613,Original_data
227705.4528,Original_data
227835.1593,Original_data
227849.1343,Original_data
228373.6343,Original_data
228439.4958,Original_data
228485.7643,Original_data
228486.4723,Original_data
228486.9713,Original_data
228537.4253,Original_data
228864.5968,Original_data
228890.7318,Original_data
228921.6508,Original_data
228990.3273,Original_data
229037.0193,Original_data
229060.3383,Original_data
229124.1203,Original_data
229159.8718,Original_data
229197.6973,Original_data
229756.5863,Original_data
230028.3423,Original_data
230114.6193,Original_data
230119.6013,Original_data
231211.1808,Original_data
231216.0673,Original_data
232560.7453,Original_data
233204.5698,Original_data
233417.3518,Original_data
233431.6833,Original_data
233487.5718,Original_data
233598.7218,Original_data
233599.4943,Original_data
233630.0053,Original_data
233934.2178,Original_data
233998.3013,Original_data
234050.4508,Original_data
234055.2713,Original_data
234062.9218,Original_data
234362.3228,Original_data
234376.1788,Original_data
234493.4173,Original_data
234509.4893,Original_data
234541.1873,Original_data
234553.2803,Original_data
234721.9138,Original_data
234816.1793,Original_data
234864.9008,Original_data
234887.4863,Original_data
234901.0068,Original_data
235083.2173,Original_data
235144.5273,Original_data
239693.0273,Original_data
239849.7518,Original_data
239851.3638,Original_data
240716.3638,Original_data
240734.9053,Original_data
240784.6303,Original_data
241226.9903,Original_data
241399.8133,Original_data
241415.4693,Original_data
241717.8738,Original_data
241741.2418,Original_data
241889.2658,Original_data
241911.8908,Original_data
243570.3908,Original_data
243598.4688,Original_data
243676.8078,Original_data
243676.8078,Original_data
243709.7013,Original_data
243717.9653,Original_data
245604.3273,Original_data
245618.8678,Original_data
245674.2398,Original_data
282007.0368,Original_data
282166.8763,Original_data
282963.3763,Original_data
283022.3358,Original_data
451180.3358,Original_data
453244.4163,Original_data
453400.5218,Original_data
460609.5218,Original_data
460839.2973,Original_data
460889.6813,Original_data
460889.6813,Original_data
460993.3653,Original_data
461011.0678,Original_data
461061.5508,Original_data
461064.3888,Original_data
461116.4688,Original_data
461340.1998,Original_data
461349.2958,Original_data
462230.5023,Original_data
462363.6878,Original_data
462427.0153,Original_data
482474.2463,Original_data
482516.3783,Original_data
482529.8778,Original_data
482550.5108,Original_data
483307.3498,Original_data
483307.3498,Original_data
483395.8953,Original_data
485979.9093,Original_data
486082.9578,Original_data
486124.4488,Original_data
486165.8093,Original_data
486280.9763,Original_data
488413.1118,Original_data
488728.6193,Original_data
488729.1183,Original_data
488956.5778,Original_data
489017.3048,Original_data
489425.4828,Original_data
489494.8063,Original_data
489803.4973,Original_data
490557.2208,Original_data
490726.6483,Original_data
490746.4813,Original_data
490753.6023,Original_data
490814.4408,Original_data
490899.0168,Original_data
491189.9763,Original_data
502753.4733,Original_data
502893.4043,Original_data
502897.6698,Original_data
502936.9398,Original_data
502956.0793,Original_data
503099.8208,Original_data
503117.3813,Original_data
503117.9433,Original_data
503181.6973,Original_data
503387.9988,Original_data
503475.2888,Original_data
503505.7593,Original_data
504765.3693,Original_data
505719.0718,Original_data
506210.3143,Original_data
506287.7793,Original_data
506359.9973,Original_data
506407.8698,Original_data
506471.3433,Original_data
506929.1973,Original_data
506961.4223,Original_data
507744.1078,Original_data
507862.4633,Original_data
507898.5993,Original_data
507945.7318,Original_data
508076.7663,Original_data
508082.1463,Original_data
508088.7753,Original_data
508113.7498,Original_data
521028.6888,Original_data
542906.1078,Original_data
542997.7823,Original_data
543011.9278,Original_data
543146.7958,Original_data
548319.6443,Original_data
548392.9423,Original_data
548619.3668,Original_data
548625.3428,Original_data
548694.1478,Original_data
548791.4903,Original_data
548848.0098,Original_data
548859.5313,Original_data
548951.5933,Original_data
548951.5933,Original_data
549004.8753,Original_data
549048.5773,Original_data
549131.8853,Original_data
549156.9668,Original_data
549537.0228,Original_data
549792.0028,Original_data
549918.8508,Original_data
549922.8918,Original_data
550023.4953,Original_data
550082.3473,Original_data
550367.5368,Original_data
550509.8823,Original_data
550528.0653,Original_data
550963.3433,Original_data
551041.3858,Original_data
551067.6138,Original_data
551080.8123,Original_data
551226.6958,Original_data
551258.2253,Original_data
552263.3198,Original_data
552601.0718,Original_data
552609.5548,Original_data
552723.5423,Original_data
552789.5978,Original_data
552810.9193,Original_data
552825.0283,Original_data
552878.2348,Original_data
552892.9313,Original_data
552925.6078,Original_data
554561.6303,Original_data
554627.8173,Original_data
554689.6713,Original_data
555084.7093,Original_data
555085.4448,Original_data
555087.6293,Original_data
555433.6208,Original_data
555505.7478,Original_data
555681.9173,Original_data
555708.7038,Original_data
556186.4603,Original_data
556222.4063,Original_data
556282.7053,Original_data
557040.4243,Original_data
557104.6628,Original_data
566074.1653,Original_data
566074.6953,Original_data
566268.2213,Original_data
566296.8478,Original_data
566418.4693,Original_data
566677.8043,Original_data
566708.8243,Original_data
567820.8543,Original_data
567939.8628,Original_data
568035.7783,Original_data
568188.3313,Original_data
568337.7458,Original_data
568602.2323,Original_data
601279.7323,Original_data
601415.2773,Original_data
601674.1893,Original_data
601683.4033,Original_data
601759.6718,Original_data
601773.9543,Original_data
601887.6258,Original_data
603420.9728,Original_data
603452.5943,Original_data
603530.0088,Original_data
603701.6568,Original_data
603746.8728,Original_data
603774.4688,Original_data
603825.4858,Original_data
607147.3403,Original_data
607466.1503,Original_data
607519.3068,Original_data
607573.8618,Original_data
607596.1093,Original_data
607596.1093,Original_data
607621.1953,Original_data
607644.5738,Original_data
608122.2753,Original_data
609045.4758,Original_data
609790.4758,Original_data
609863.6958,Original_data
609872.0413,Original_data
609888.7743,Original_data
610123.0573,Original_data
620611.5663,Original_data
620621.3328,Original_data
620861.9588,Original_data
621620.8843,Original_data
621741.0708,Original_data
621770.5353,Original_data
621855.9033,Original_data
621963.2253,Original_data
622059.7558,Original_data
622119.1493,Original_data
629396.5583,Original_data
629414.6663,Original_data
629459.1503,Original_data
629459.1503,Original_data
629488.6433,Original_data
629539.2808,Original_data
633034.7808,Original_data
633079.6463,Original_data
633559.0148,Original_data
633622.9228,Original_data
633638.9628,Original_data
633862.5363,Original_data
634103.8288,Original_data
634120.4893,Original_data
635167.0603,Original_data
636758.6468,Original_data
636818.0648,Original_data
637489.9973,Original_data
637511.1193,Original_data
637606.1923,Original_data
637672.0518,Original_data
639845.3333,Original_data
639878.9933,Original_data
640475.3488,Original_data
640636.4778,Original_data
640711.6653,Original_data
641278.5618,Original_data
641353.4583,Original_data
641686.8698,Original_data
641747.8358,Original_data
647990.5083,Original_data
653802.2723,Original_data
653993.9778,Original_data
654076.6413,Original_data
677705.4193,Original_data
677772.6233,Original_data
678128.9948,Original_data
678510.9893,Original_data
679889.5168,Original_data
679955.8768,Original_data
680195.6468,Original_data
681474.9678,Original_data
693445.4108,Original_data
693568.5893,Original_data
693650.2348,Original_data
693695.5173,Original_data
695557.5063,Original_data
698253.1253,Original_data
698291.7573,Original_data
698663.2403,Original_data
706281.9558,Original_data
706283.8128,Original_data
706614.1768,Original_data
706622.3553,Original_data
706789.5543,Original_data
706822.0958,Original_data
706837.9273,Original_data
706861.2548,Original_data
706904.1573,Original_data
800942.5978,Original_data
801714.8293,Original_data
801740.9558,Original_data
802378.4558,Original_data
802471.0898,Original_data
802756.6538,Original_data
802774.4578,Original_data
802891.5433,Original_data
803002.9883,Original_data
803038.0313,Original_data
803060.4308,Original_data
803060.4308,Original_data
803497.2873,Original_data
803543.2233,Original_data
803818.4403,Original_data
812600.5408,Original_data
812652.9508,Original_data
812673.4398,Original_data
812884.1173,Original_data
813084.3683,Original_data
813097.6313,Original_data
813178.1963,Original_data
813969.5858,Original_data
814032.3088,Original_data
814114.6793,Original_data
814355.8398,Original_data
814368.3528,Original_data
814654.0023,Original_data
814796.6288,Original_data
815013.8778,Original_data
815745.7103,Original_data
816070.9293,Original_data
816074.4423,Original_data
818068.7873,Original_data
818112.3018,Original_data
818125.1908,Original_data
818133.4468,Original_data
818194.8898,Original_data
819124.0383,Original_data
819175.0973,Original_data
821008.7273,Original_data
822309.5178,Original_data
822375.7388,Original_data
822375.7388,Original_data
822477.1943,Original_data
822536.6978,Original_data
822581.7968,Original_data
823758.3913,Original_data
823856.1648,Original_data
823898.8538,Original_data
823902.8793,Original_data
823981.6783,Original_data
824019.3448,Original_data
841641.3898,Original_data
841734.2283,Original_data
841775.6748,Original_data
841793.3628,Original_data
841836.3393,Original_data
863898.3393,Original_data
864064.1798,Original_data
864262.2048,Original_data
876079.1233,Original_data
876137.3018,Original_data
876366.3298,Original_data
876411.0798,Original_data
876467.3548,Original_data
876499.5208,Original_data
876549.7668,Original_data
880439.1958,Original_data
880439.1958,Original_data
880485.2043,Original_data
880491.2068,Original_data
880530.4533,Original_data
880821.6798,Original_data
880983.2633,Original_data
882323.2633,Original_data
882334.2543,Original_data
882480.2873,Original_data
882554.8243,Original_data
882776.1468,Original_data
882870.3468,Original_data
882902.6518,Original_data
883486.8723,Original_data
884191.2363,Original_data
888925.4248,Original_data
888969.1663,Original_data
889108.3468,Original_data
889136.2218,Original_data
889159.0278,Original_data
889242.8468,Original_data
889342.3533,Original_data
889537.5248,Original_data
889701.2143,Original_data
952020.7143,Original_data
952157.9988,Original_data
952373.4808,Original_data
952462.0078,Original_data
952737.1818,Original_data
953477.9648,Original_data
954957.9648,Original_data
954957.9648,Original_data
955035.4678,Original_data
955067.8938,Original_data
958818.3013,Original_data
958980.1923,Original_data
958980.1923,Original_data
959051.9663,Original_data
1133653.748,Original_data
1133664.695,Original_data
1133764.992,Original_data
1133783.142,Original_data
1138778.204,Original_data
1138841.052,Original_data
1138952.325,Original_data
1142785.387,Original_data
1142793.145,Original_data
1142861.998,Original_data
1149301.542,Original_data
1149307.128,Original_data
